Source,Target,Type,Kind,Id,Label,Weight
53,56,Undirected,original,1145,original,2.0
53,57,Undirected,original,1146,original,1.0
53,58,Undirected,original,1147,original,2.0
53,61,Undirected,original,1148,original,2.0
53,67,Undirected,original,1149,original,4.0
53,69,Undirected,original,1150,original,3.0
53,70,Undirected,original,1151,original,5.0
53,73,Undirected,original,1152,original,9.0
53,80,Undirected,original,1153,original,10.0
53,84,Undirected,original,1154,original,2.0
53,86,Undirected,original,1155,original,1.0
53,94,Undirected,original,1156,original,3.0
53,106,Undirected,original,1157,original,2.0
53,107,Undirected,original,1158,original,1.0
53,110,Undirected,original,1159,original,1.0
53,112,Undirected,original,1160,original,5.0
53,123,Undirected,original,1161,original,3.0
53,126,Undirected,original,1162,original,1.0
53,129,Undirected,original,1163,original,3.0
53,134,Undirected,original,1164,original,1.0
54,60,Undirected,original,1165,original,2.0
54,65,Undirected,original,1166,original,9.0
54,73,Undirected,original,1167,original,1.0
54,74,Undirected,original,1168,original,2.0
54,75,Undirected,original,1169,original,5.0
54,80,Undirected,original,1170,original,1.0
54,90,Undirected,original,1171,original,2.0
54,92,Undirected,original,1172,original,1.0
54,94,Undirected,original,1173,original,1.0
54,96,Undirected,original,1174,original,3.0
54,102,Undirected,original,1175,original,1.0
54,107,Undirected,original,1176,original,2.0
54,112,Undirected,original,1177,original,1.0
54,115,Undirected,original,1178,original,2.0
54,135,Undirected,original,1179,original,3.0
54,136,Undirected,original,1180,original,1.0
54,137,Undirected,original,1181,original,1.0
54,139,Undirected,original,1182,original,4.0
55,89,Undirected,original,1183,original,1.0
55,123,Undirected,original,1184,original,2.0
56,58,Undirected,original,1185,original,33.0
56,59,Undirected,original,1186,original,4.0
56,70,Undirected,original,1187,original,1.0
56,71,Undirected,original,1188,original,4.0
56,72,Undirected,original,1189,original,8.0
56,80,Undirected,original,1190,original,7.0
56,88,Undirected,original,1191,original,3.0
56,99,Undirected,original,1192,original,2.0
56,103,Undirected,original,1193,original,4.0
56,107,Undirected,original,1194,original,1.0
56,110,Undirected,original,1195,original,3.0
56,111,Undirected,original,1196,original,12.0
56,112,Undirected,original,1197,original,3.0
56,113,Undirected,original,1198,original,3.0
56,119,Undirected,original,1199,original,6.0
56,121,Undirected,original,1200,original,1.0
56,122,Undirected,original,1201,original,1.0
56,123,Undirected,original,1202,original,3.0
56,124,Undirected,original,1203,original,3.0
56,126,Undirected,original,1204,original,4.0
56,130,Undirected,original,1205,original,6.0
56,134,Undirected,original,1206,original,21.0
56,136,Undirected,original,1207,original,1.0
56,141,Undirected,original,1208,original,10.0
56,142,Undirected,original,1209,original,5.0
57,60,Undirected,original,1210,original,36.0
57,65,Undirected,original,1211,original,3.0
57,66,Undirected,original,1212,original,7.0
57,70,Undirected,original,1213,original,1.0
57,73,Undirected,original,1214,original,1.0
57,75,Undirected,original,1215,original,2.0
57,79,Undirected,original,1216,original,1.0
57,80,Undirected,original,1217,original,2.0
57,90,Undirected,original,1218,original,1.0
57,92,Undirected,original,1219,original,24.0
57,102,Undirected,original,1220,original,14.0
57,107,Undirected,original,1221,original,8.0
57,115,Undirected,original,1222,original,9.0
57,117,Undirected,original,1223,original,13.0
57,122,Undirected,original,1224,original,1.0
57,123,Undirected,original,1225,original,1.0
57,127,Undirected,original,1226,original,23.0
57,130,Undirected,original,1227,original,5.0
57,131,Undirected,original,1228,original,3.0
57,139,Undirected,original,1229,original,6.0
58,59,Undirected,original,1230,original,5.0
58,61,Undirected,original,1231,original,1.0
58,67,Undirected,original,1232,original,3.0
58,69,Undirected,original,1233,original,4.0
58,70,Undirected,original,1234,original,1.0
58,71,Undirected,original,1235,original,3.0
58,72,Undirected,original,1236,original,8.0
58,73,Undirected,original,1237,original,2.0
58,74,Undirected,original,1238,original,5.0
58,80,Undirected,original,1239,original,12.0
58,86,Undirected,original,1240,original,1.0
58,88,Undirected,original,1241,original,14.0
58,90,Undirected,original,1242,original,1.0
58,103,Undirected,original,1243,original,4.0
58,106,Undirected,original,1244,original,3.0
58,107,Undirected,original,1245,original,1.0
58,109,Undirected,original,1246,original,1.0
58,110,Undirected,original,1247,original,15.0
58,111,Undirected,original,1248,original,15.0
58,112,Undirected,original,1249,original,10.0
58,113,Undirected,original,1250,original,6.0
58,119,Undirected,original,1251,original,9.0
58,121,Undirected,original,1252,original,1.0
58,122,Undirected,original,1253,original,2.0
58,123,Undirected,original,1254,original,5.0
58,124,Undirected,original,1255,original,2.0
58,126,Undirected,original,1256,original,1.0
58,130,Undirected,original,1257,original,4.0
58,134,Undirected,original,1258,original,26.0
58,141,Undirected,original,1259,original,4.0
58,142,Undirected,original,1260,original,3.0
59,71,Undirected,original,1261,original,2.0
59,72,Undirected,original,1262,original,3.0
59,97,Undirected,original,1263,original,1.0
59,103,Undirected,original,1264,original,1.0
59,106,Undirected,original,1265,original,1.0
59,111,Undirected,original,1266,original,2.0
59,113,Undirected,original,1267,original,7.0
59,119,Undirected,original,1268,original,1.0
59,134,Undirected,original,1269,original,8.0
60,61,Undirected,original,1270,original,1.0
60,65,Undirected,original,1271,original,10.0
60,66,Undirected,original,1272,original,12.0
60,70,Undirected,original,1273,original,1.0
60,73,Undirected,original,1274,original,1.0
60,75,Undirected,original,1275,original,3.0
60,79,Undirected,original,1276,original,2.0
60,80,Undirected,original,1277,original,2.0
60,90,Undirected,original,1278,original,1.0
60,92,Undirected,original,1279,original,36.0
60,93,Undirected,original,1280,original,2.0
60,102,Undirected,original,1281,original,13.0
60,106,Undirected,original,1282,original,1.0
60,107,Undirected,original,1283,original,9.0
60,115,Undirected,original,1284,original,9.0
60,117,Undirected,original,1285,original,11.0
60,127,Undirected,original,1286,original,14.0
60,130,Undirected,original,1287,original,4.0
60,131,Undirected,original,1288,original,1.0
60,139,Undirected,original,1289,original,10.0
61,65,Undirected,original,1290,original,1.0
61,67,Undirected,original,1291,original,1.0
61,69,Undirected,original,1292,original,2.0
61,73,Undirected,original,1293,original,3.0
61,80,Undirected,original,1294,original,7.0
61,106,Undirected,original,1295,original,1.0
61,112,Undirected,original,1296,original,7.0
61,123,Undirected,original,1297,original,3.0
62,76,Undirected,original,1298,original,1.0
62,77,Undirected,original,1299,original,1.0
62,114,Undirected,original,1300,original,4.0
62,116,Undirected,original,1301,original,4.0
62,125,Undirected,original,1302,original,3.0
62,138,Undirected,original,1303,original,4.0
63,64,Undirected,original,1304,original,5.0
63,71,Undirected,original,1305,original,3.0
63,91,Undirected,original,1306,original,7.0
63,105,Undirected,original,1307,original,3.0
63,107,Undirected,original,1308,original,6.0
63,132,Undirected,original,1309,original,18.0
63,140,Undirected,original,1310,original,11.0
64,71,Undirected,original,1311,original,1.0
64,81,Undirected,original,1312,original,1.0
64,91,Undirected,original,1313,original,11.0
64,105,Undirected,original,1314,original,2.0
64,132,Undirected,original,1315,original,17.0
64,140,Undirected,original,1316,original,3.0
65,66,Undirected,original,1317,original,2.0
65,75,Undirected,original,1318,original,5.0
65,78,Undirected,original,1319,original,1.0
65,90,Undirected,original,1320,original,3.0
65,92,Undirected,original,1321,original,4.0
65,96,Undirected,original,1322,original,4.0
65,98,Undirected,original,1323,original,1.0
65,102,Undirected,original,1324,original,2.0
65,107,Undirected,original,1325,original,2.0
65,122,Undirected,original,1326,original,2.0
65,127,Undirected,original,1327,original,1.0
65,135,Undirected,original,1328,original,2.0
65,137,Undirected,original,1329,original,2.0
65,139,Undirected,original,1330,original,8.0
66,81,Undirected,original,1331,original,3.0
66,85,Undirected,original,1332,original,1.0
66,92,Undirected,original,1333,original,8.0
66,102,Undirected,original,1334,original,1.0
66,107,Undirected,original,1335,original,3.0
66,112,Undirected,original,1336,original,1.0
66,117,Undirected,original,1337,original,2.0
66,118,Undirected,original,1338,original,1.0
66,127,Undirected,original,1339,original,1.0
66,130,Undirected,original,1340,original,2.0
66,131,Undirected,original,1341,original,2.0
66,136,Undirected,original,1342,original,2.0
67,69,Undirected,original,1343,original,2.0
67,70,Undirected,original,1344,original,10.0
67,73,Undirected,original,1345,original,4.0
67,74,Undirected,original,1346,original,2.0
67,75,Undirected,original,1347,original,2.0
67,80,Undirected,original,1348,original,5.0
67,86,Undirected,original,1349,original,1.0
67,90,Undirected,original,1350,original,5.0
67,106,Undirected,original,1351,original,1.0
67,109,Undirected,original,1352,original,1.0
67,110,Undirected,original,1353,original,1.0
67,112,Undirected,original,1354,original,3.0
67,122,Undirected,original,1355,original,1.0
67,123,Undirected,original,1356,original,3.0
67,130,Undirected,original,1357,original,1.0
67,141,Undirected,original,1358,original,2.0
68,81,Undirected,original,1359,original,1.0
68,82,Undirected,original,1360,original,1.0
68,83,Undirected,original,1361,original,2.0
68,85,Undirected,original,1362,original,1.0
68,99,Undirected,original,1363,original,2.0
68,103,Undirected,original,1364,original,1.0
68,109,Undirected,original,1365,original,1.0
68,119,Undirected,original,1366,original,1.0
68,126,Undirected,original,1367,original,2.0
68,138,Undirected,original,1368,original,1.0
69,70,Undirected,original,1369,original,2.0
69,73,Undirected,original,1370,original,5.0
69,74,Undirected,original,1371,original,2.0
69,80,Undirected,original,1372,original,12.0
69,88,Undirected,original,1373,original,4.0
69,92,Undirected,original,1374,original,1.0
69,106,Undirected,original,1375,original,6.0
69,110,Undirected,original,1376,original,1.0
69,112,Undirected,original,1377,original,10.0
69,119,Undirected,original,1378,original,2.0
69,122,Undirected,original,1379,original,1.0
69,123,Undirected,original,1380,original,8.0
69,124,Undirected,original,1381,original,1.0
69,142,Undirected,original,1382,original,2.0
70,73,Undirected,original,1383,original,3.0
70,75,Undirected,original,1384,original,3.0
70,79,Undirected,original,1385,original,1.0
70,80,Undirected,original,1386,original,4.0
70,90,Undirected,original,1387,original,5.0
70,92,Undirected,original,1388,original,1.0
70,102,Undirected,original,1389,original,1.0
70,106,Undirected,original,1390,original,1.0
70,107,Undirected,original,1391,original,3.0
70,109,Undirected,original,1392,original,1.0
70,112,Undirected,original,1393,original,3.0
70,115,Undirected,original,1394,original,1.0
70,123,Undirected,original,1395,original,4.0
70,130,Undirected,original,1396,original,1.0
70,131,Undirected,original,1397,original,1.0
70,139,Undirected,original,1398,original,1.0
70,141,Undirected,original,1399,original,5.0
71,72,Undirected,original,1400,original,3.0
71,107,Undirected,original,1401,original,3.0
71,111,Undirected,original,1402,original,2.0
71,113,Undirected,original,1403,original,2.0
71,132,Undirected,original,1404,original,6.0
71,134,Undirected,original,1405,original,3.0
72,103,Undirected,original,1406,original,1.0
72,110,Undirected,original,1407,original,6.0
72,111,Undirected,original,1408,original,1.0
72,113,Undirected,original,1409,original,3.0
72,126,Undirected,original,1410,original,1.0
72,132,Undirected,original,1411,original,1.0
72,134,Undirected,original,1412,original,8.0
72,136,Undirected,original,1413,original,1.0
72,140,Undirected,original,1414,original,1.0
72,141,Undirected,original,1415,original,1.0
73,74,Undirected,original,1416,original,4.0
73,80,Undirected,original,1417,original,15.0
73,84,Undirected,original,1418,original,3.0
73,85,Undirected,original,1419,original,1.0
73,86,Undirected,original,1420,original,2.0
73,94,Undirected,original,1421,original,6.0
73,106,Undirected,original,1422,original,3.0
73,112,Undirected,original,1423,original,6.0
73,122,Undirected,original,1424,original,1.0
73,123,Undirected,original,1425,original,6.0
73,129,Undirected,original,1426,original,5.0
73,130,Undirected,original,1427,original,1.0
74,80,Undirected,original,1428,original,7.0
74,86,Undirected,original,1429,original,2.0
74,88,Undirected,original,1430,original,2.0
74,93,Undirected,original,1431,original,1.0
74,94,Undirected,original,1432,original,3.0
74,96,Undirected,original,1433,original,1.0
74,106,Undirected,original,1434,original,1.0
74,112,Undirected,original,1435,original,4.0
74,119,Undirected,original,1436,original,1.0
74,122,Undirected,original,1437,original,2.0
74,123,Undirected,original,1438,original,2.0
74,124,Undirected,original,1439,original,1.0
74,129,Undirected,original,1440,original,2.0
74,130,Undirected,original,1441,original,2.0
74,142,Undirected,original,1442,original,2.0
75,79,Undirected,original,1443,original,1.0
75,80,Undirected,original,1444,original,1.0
75,90,Undirected,original,1445,original,8.0
75,92,Undirected,original,1446,original,1.0
75,96,Undirected,original,1447,original,4.0
75,102,Undirected,original,1448,original,1.0
75,107,Undirected,original,1449,original,6.0
75,115,Undirected,original,1450,original,1.0
75,127,Undirected,original,1451,original,1.0
75,130,Undirected,original,1452,original,1.0
75,131,Undirected,original,1453,original,1.0
75,139,Undirected,original,1454,original,4.0
75,141,Undirected,original,1455,original,1.0
76,77,Undirected,original,1456,original,1.0
76,114,Undirected,original,1457,original,3.0
76,116,Undirected,original,1458,original,2.0
76,125,Undirected,original,1459,original,2.0
76,138,Undirected,original,1460,original,3.0
77,101,Undirected,original,1461,original,1.0
77,114,Undirected,original,1462,original,5.0
77,116,Undirected,original,1463,original,4.0
77,125,Undirected,original,1464,original,2.0
77,138,Undirected,original,1465,original,5.0
78,98,Undirected,original,1466,original,1.0
78,112,Undirected,original,1467,original,2.0
78,126,Undirected,original,1468,original,1.0
78,130,Undirected,original,1469,original,1.0
78,137,Undirected,original,1470,original,1.0
79,80,Undirected,original,1471,original,1.0
79,87,Undirected,original,1472,original,2.0
79,90,Undirected,original,1473,original,1.0
79,92,Undirected,original,1474,original,1.0
79,101,Undirected,original,1475,original,2.0
79,102,Undirected,original,1476,original,2.0
79,103,Undirected,original,1477,original,2.0
79,104,Undirected,original,1478,original,7.0
79,115,Undirected,original,1479,original,1.0
79,119,Undirected,original,1480,original,1.0
79,124,Undirected,original,1481,original,10.0
79,125,Undirected,original,1482,original,4.0
79,130,Undirected,original,1483,original,1.0
79,131,Undirected,original,1484,original,2.0
79,138,Undirected,original,1485,original,1.0
79,139,Undirected,original,1486,original,1.0
80,84,Undirected,original,1487,original,5.0
80,85,Undirected,original,1488,original,1.0
80,86,Undirected,original,1489,original,2.0
80,88,Undirected,original,1490,original,8.0
80,90,Undirected,original,1491,original,1.0
80,92,Undirected,original,1492,original,1.0
80,94,Undirected,original,1493,original,14.0
80,102,Undirected,original,1494,original,1.0
80,106,Undirected,original,1495,original,8.0
80,107,Undirected,original,1496,original,1.0
80,109,Undirected,original,1497,original,1.0
80,110,Undirected,original,1498,original,3.0
80,112,Undirected,original,1499,original,23.0
80,115,Undirected,original,1500,original,1.0
80,119,Undirected,original,1501,original,3.0
80,122,Undirected,original,1502,original,2.0
80,123,Undirected,original,1503,original,13.0
80,124,Undirected,original,1504,original,3.0
80,129,Undirected,original,1505,original,8.0
80,130,Undirected,original,1506,original,8.0
80,131,Undirected,original,1507,original,1.0
80,133,Undirected,original,1508,original,1.0
80,134,Undirected,original,1509,original,2.0
80,136,Undirected,original,1510,original,1.0
80,139,Undirected,original,1511,original,1.0
80,141,Undirected,original,1512,original,1.0
80,142,Undirected,original,1513,original,6.0
81,82,Undirected,original,1514,original,1.0
81,83,Undirected,original,1515,original,1.0
81,85,Undirected,original,1516,original,5.0
81,90,Undirected,original,1517,original,1.0
81,92,Undirected,original,1518,original,1.0
81,94,Undirected,original,1519,original,1.0
81,99,Undirected,original,1520,original,4.0
81,103,Undirected,original,1521,original,3.0
81,106,Undirected,original,1522,original,1.0
81,107,Undirected,original,1523,original,2.0
81,109,Undirected,original,1524,original,5.0
81,118,Undirected,original,1525,original,3.0
81,126,Undirected,original,1526,original,4.0
81,130,Undirected,original,1527,original,4.0
81,131,Undirected,original,1528,original,2.0
81,136,Undirected,original,1529,original,6.0
81,137,Undirected,original,1530,original,1.0
82,85,Undirected,original,1531,original,1.0
82,109,Undirected,original,1532,original,10.0
82,126,Undirected,original,1533,original,5.0
82,131,Undirected,original,1534,original,1.0
83,106,Undirected,original,1535,original,1.0
84,86,Undirected,original,1536,original,1.0
84,94,Undirected,original,1537,original,6.0
84,129,Undirected,original,1538,original,3.0
85,98,Undirected,original,1539,original,1.0
85,99,Undirected,original,1540,original,3.0
85,103,Undirected,original,1541,original,2.0
85,109,Undirected,original,1542,original,4.0
85,118,Undirected,original,1543,original,3.0
85,122,Undirected,original,1544,original,1.0
85,126,Undirected,original,1545,original,3.0
85,131,Undirected,original,1546,original,3.0
85,136,Undirected,original,1547,original,3.0
85,137,Undirected,original,1548,original,3.0
86,90,Undirected,original,1549,original,1.0
86,94,Undirected,original,1550,original,1.0
86,122,Undirected,original,1551,original,2.0
86,129,Undirected,original,1552,original,1.0
86,130,Undirected,original,1553,original,1.0
87,88,Undirected,original,1554,original,1.0
87,103,Undirected,original,1555,original,1.0
87,104,Undirected,original,1556,original,4.0
87,108,Undirected,original,1557,original,1.0
87,111,Undirected,original,1558,original,1.0
87,119,Undirected,original,1559,original,1.0
87,124,Undirected,original,1560,original,3.0
87,125,Undirected,original,1561,original,3.0
87,131,Undirected,original,1562,original,1.0
87,138,Undirected,original,1563,original,1.0
88,97,Undirected,original,1564,original,1.0
88,99,Undirected,original,1565,original,9.0
88,103,Undirected,original,1566,original,9.0
88,104,Undirected,original,1567,original,1.0
88,106,Undirected,original,1568,original,1.0
88,108,Undirected,original,1569,original,1.0
88,109,Undirected,original,1570,original,1.0
88,110,Undirected,original,1571,original,6.0
88,111,Undirected,original,1572,original,3.0
88,112,Undirected,original,1573,original,8.0
88,119,Undirected,original,1574,original,5.0
88,122,Undirected,original,1575,original,1.0
88,123,Undirected,original,1576,original,7.0
88,124,Undirected,original,1577,original,4.0
88,130,Undirected,original,1578,original,1.0
88,131,Undirected,original,1579,original,1.0
88,134,Undirected,original,1580,original,5.0
88,135,Undirected,original,1581,original,1.0
88,138,Undirected,original,1582,original,2.0
88,141,Undirected,original,1583,original,1.0
88,142,Undirected,original,1584,original,5.0
89,97,Undirected,original,1585,original,1.0
89,123,Undirected,original,1586,original,1.0
90,92,Undirected,original,1587,original,1.0
90,96,Undirected,original,1588,original,2.0
90,102,Undirected,original,1589,original,3.0
90,107,Undirected,original,1590,original,4.0
90,115,Undirected,original,1591,original,1.0
90,122,Undirected,original,1592,original,1.0
90,126,Undirected,original,1593,original,1.0
90,130,Undirected,original,1594,original,1.0
90,131,Undirected,original,1595,original,1.0
90,135,Undirected,original,1596,original,1.0
90,139,Undirected,original,1597,original,2.0
90,141,Undirected,original,1598,original,3.0
91,105,Undirected,original,1599,original,3.0
91,132,Undirected,original,1600,original,14.0
91,140,Undirected,original,1601,original,4.0
92,102,Undirected,original,1602,original,9.0
92,107,Undirected,original,1603,original,5.0
92,115,Undirected,original,1604,original,9.0
92,117,Undirected,original,1605,original,6.0
92,118,Undirected,original,1606,original,2.0
92,127,Undirected,original,1607,original,5.0
92,130,Undirected,original,1608,original,5.0
92,131,Undirected,original,1609,original,1.0
92,135,Undirected,original,1610,original,1.0
92,136,Undirected,original,1611,original,2.0
92,139,Undirected,original,1612,original,5.0
93,127,Undirected,original,1613,original,1.0
93,142,Undirected,original,1614,original,2.0
94,95,Undirected,original,1615,original,1.0
94,103,Undirected,original,1616,original,1.0
94,127,Undirected,original,1617,original,1.0
94,129,Undirected,original,1618,original,7.0
95,99,Undirected,original,1619,original,1.0
96,107,Undirected,original,1620,original,3.0
96,135,Undirected,original,1621,original,2.0
96,137,Undirected,original,1622,original,1.0
96,139,Undirected,original,1623,original,2.0
97,120,Undirected,original,1624,original,1.0
97,128,Undirected,original,1625,original,1.0
98,112,Undirected,original,1626,original,1.0
98,122,Undirected,original,1627,original,2.0
98,129,Undirected,original,1628,original,1.0
98,137,Undirected,original,1629,original,1.0
99,103,Undirected,original,1630,original,13.0
99,109,Undirected,original,1631,original,9.0
99,111,Undirected,original,1632,original,3.0
99,119,Undirected,original,1633,original,2.0
99,126,Undirected,original,1634,original,16.0
99,134,Undirected,original,1635,original,3.0
99,135,Undirected,original,1636,original,1.0
99,142,Undirected,original,1637,original,1.0
101,104,Undirected,original,1638,original,5.0
101,108,Undirected,original,1639,original,5.0
101,114,Undirected,original,1640,original,1.0
101,116,Undirected,original,1641,original,3.0
101,124,Undirected,original,1642,original,2.0
101,125,Undirected,original,1643,original,3.0
101,138,Undirected,original,1644,original,5.0
102,107,Undirected,original,1645,original,5.0
102,115,Undirected,original,1646,original,5.0
102,117,Undirected,original,1647,original,5.0
102,127,Undirected,original,1648,original,11.0
102,130,Undirected,original,1649,original,3.0
102,131,Undirected,original,1650,original,1.0
102,135,Undirected,original,1651,original,1.0
102,139,Undirected,original,1652,original,3.0
103,104,Undirected,original,1653,original,3.0
103,108,Undirected,original,1654,original,1.0
103,109,Undirected,original,1655,original,4.0
103,111,Undirected,original,1656,original,17.0
103,113,Undirected,original,1657,original,1.0
103,119,Undirected,original,1658,original,25.0
103,123,Undirected,original,1659,original,1.0
103,124,Undirected,original,1660,original,4.0
103,126,Undirected,original,1661,original,8.0
103,131,Undirected,original,1662,original,1.0
103,134,Undirected,original,1663,original,7.0
103,138,Undirected,original,1664,original,2.0
104,108,Undirected,original,1665,original,6.0
104,111,Undirected,original,1666,original,1.0
104,119,Undirected,original,1667,original,2.0
104,124,Undirected,original,1668,original,8.0
104,125,Undirected,original,1669,original,6.0
104,131,Undirected,original,1670,original,2.0
104,138,Undirected,original,1671,original,5.0
105,107,Undirected,original,1672,original,1.0
105,132,Undirected,original,1673,original,8.0
105,140,Undirected,original,1674,original,2.0
106,112,Undirected,original,1675,original,5.0
106,122,Undirected,original,1676,original,1.0
106,123,Undirected,original,1677,original,4.0
106,131,Undirected,original,1678,original,1.0
106,134,Undirected,original,1679,original,1.0
106,141,Undirected,original,1680,original,1.0
107,111,Undirected,original,1681,original,2.0
107,112,Undirected,original,1682,original,1.0
107,115,Undirected,original,1683,original,1.0
107,117,Undirected,original,1684,original,3.0
107,118,Undirected,original,1685,original,1.0
107,119,Undirected,original,1686,original,2.0
107,127,Undirected,original,1687,original,4.0
107,135,Undirected,original,1688,original,1.0
108,111,Undirected,original,1689,original,1.0
108,116,Undirected,original,1690,original,1.0
108,119,Undirected,original,1691,original,1.0
108,124,Undirected,original,1692,original,1.0
108,125,Undirected,original,1693,original,1.0
108,131,Undirected,original,1694,original,1.0
108,138,Undirected,original,1695,original,3.0
109,126,Undirected,original,1696,original,19.0
109,130,Undirected,original,1697,original,1.0
109,131,Undirected,original,1698,original,2.0
109,137,Undirected,original,1699,original,3.0
110,111,Undirected,original,1700,original,1.0
110,112,Undirected,original,1701,original,5.0
110,113,Undirected,original,1702,original,3.0
110,123,Undirected,original,1703,original,4.0
110,134,Undirected,original,1704,original,5.0
110,141,Undirected,original,1705,original,2.0
110,142,Undirected,original,1706,original,1.0
111,113,Undirected,original,1707,original,1.0
111,119,Undirected,original,1708,original,42.0
111,121,Undirected,original,1709,original,2.0
111,123,Undirected,original,1710,original,1.0
111,124,Undirected,original,1711,original,2.0
111,130,Undirected,original,1712,original,4.0
111,131,Undirected,original,1713,original,1.0
111,134,Undirected,original,1714,original,9.0
111,138,Undirected,original,1715,original,1.0
112,119,Undirected,original,1716,original,2.0
112,122,Undirected,original,1717,original,1.0
112,123,Undirected,original,1718,original,15.0
112,124,Undirected,original,1719,original,1.0
112,130,Undirected,original,1720,original,2.0
112,134,Undirected,original,1721,original,1.0
112,137,Undirected,original,1722,original,1.0
112,142,Undirected,original,1723,original,2.0
113,119,Undirected,original,1724,original,1.0
113,121,Undirected,original,1725,original,1.0
113,126,Undirected,original,1726,original,1.0
113,130,Undirected,original,1727,original,1.0
113,134,Undirected,original,1728,original,8.0
113,136,Undirected,original,1729,original,1.0
113,141,Undirected,original,1730,original,1.0
114,116,Undirected,original,1731,original,7.0
114,125,Undirected,original,1732,original,5.0
114,138,Undirected,original,1733,original,7.0
115,117,Undirected,original,1734,original,1.0
115,122,Undirected,original,1735,original,1.0
115,127,Undirected,original,1736,original,1.0
115,130,Undirected,original,1737,original,4.0
115,131,Undirected,original,1738,original,1.0
115,133,Undirected,original,1739,original,1.0
115,139,Undirected,original,1740,original,7.0
116,125,Undirected,original,1741,original,5.0
116,138,Undirected,original,1742,original,8.0
117,127,Undirected,original,1743,original,13.0
118,130,Undirected,original,1744,original,2.0
118,135,Undirected,original,1745,original,1.0
118,136,Undirected,original,1746,original,4.0
119,121,Undirected,original,1747,original,1.0
119,123,Undirected,original,1748,original,2.0
119,124,Undirected,original,1749,original,4.0
119,130,Undirected,original,1750,original,2.0
119,131,Undirected,original,1751,original,1.0
119,134,Undirected,original,1752,original,5.0
119,138,Undirected,original,1753,original,2.0
119,142,Undirected,original,1754,original,1.0
120,128,Undirected,original,1755,original,1.0
121,124,Undirected,original,1756,original,1.0
121,125,Undirected,original,1757,original,1.0
121,138,Undirected,original,1758,original,1.0
122,123,Undirected,original,1759,original,1.0
122,130,Undirected,original,1760,original,1.0
122,137,Undirected,original,1761,original,1.0
123,124,Undirected,original,1762,original,2.0
123,134,Undirected,original,1763,original,1.0
123,142,Undirected,original,1764,original,2.0
124,125,Undirected,original,1765,original,3.0
124,130,Undirected,original,1766,original,2.0
124,131,Undirected,original,1767,original,3.0
124,136,Undirected,original,1768,original,1.0
124,138,Undirected,original,1769,original,2.0
124,141,Undirected,original,1770,original,1.0
124,142,Undirected,original,1771,original,5.0
125,131,Undirected,original,1772,original,1.0
125,135,Undirected,original,1773,original,1.0
125,138,Undirected,original,1774,original,7.0
126,130,Undirected,original,1775,original,1.0
126,136,Undirected,original,1776,original,1.0
126,141,Undirected,original,1777,original,2.0
127,130,Undirected,original,1778,original,1.0
127,139,Undirected,original,1779,original,1.0
130,131,Undirected,original,1780,original,6.0
130,134,Undirected,original,1781,original,1.0
130,136,Undirected,original,1782,original,7.0
130,139,Undirected,original,1783,original,4.0
130,141,Undirected,original,1784,original,2.0
130,142,Undirected,original,1785,original,4.0
131,133,Undirected,original,1786,original,1.0
131,136,Undirected,original,1787,original,1.0
131,137,Undirected,original,1788,original,4.0
131,138,Undirected,original,1789,original,1.0
131,139,Undirected,original,1790,original,1.0
132,140,Undirected,original,1791,original,13.0
133,135,Undirected,original,1792,original,1.0
134,141,Undirected,original,1793,original,4.0
134,142,Undirected,original,1794,original,2.0
135,137,Undirected,original,1795,original,1.0
135,139,Undirected,original,1796,original,1.0
136,141,Undirected,original,1797,original,1.0
136,142,Undirected,original,1798,original,1.0
137,139,Undirected,original,1799,original,1.0
141,142,Undirected,original,1800,original,1.0
0,1,Undirected,generating,1801,generating,15.0
0,3,Undirected,generating,1802,generating,7.0
0,5,Undirected,generating,1803,generating,1.0
0,7,Undirected,generating,1804,generating,8.0
0,9,Undirected,generating,1805,generating,6.0
0,10,Undirected,generating,1806,generating,2.0
0,12,Undirected,generating,1807,generating,3.0
0,15,Undirected,generating,1808,generating,2.0
0,18,Undirected,generating,1809,generating,1.0
0,20,Undirected,generating,1810,generating,10.0
0,21,Undirected,generating,1811,generating,1.0
0,26,Undirected,generating,1812,generating,17.0
0,28,Undirected,generating,1813,generating,2.0
0,29,Undirected,generating,1814,generating,1.0
0,35,Undirected,generating,1815,generating,4.0
0,36,Undirected,generating,1816,generating,37.0
0,39,Undirected,generating,1817,generating,8.0
0,40,Undirected,generating,1818,generating,1.0
0,41,Undirected,generating,1819,generating,1.0
0,46,Undirected,generating,1820,generating,15.0
0,47,Undirected,generating,1821,generating,1.0
0,51,Undirected,generating,1822,generating,2.0
0,53,Undirected,generating,1823,generating,7.0
0,54,Undirected,generating,1824,generating,2.0
0,56,Undirected,generating,1825,generating,3.0
0,57,Undirected,generating,1826,generating,13.0
0,58,Undirected,generating,1827,generating,11.0
0,59,Undirected,generating,1828,generating,1.0
0,60,Undirected,generating,1829,generating,14.0
0,61,Undirected,generating,1830,generating,6.0
0,66,Undirected,generating,1831,generating,1.0
0,67,Undirected,generating,1832,generating,4.0
0,69,Undirected,generating,1833,generating,9.0
0,70,Undirected,generating,1834,generating,3.0
0,72,Undirected,generating,1835,generating,3.0
0,73,Undirected,generating,1836,generating,6.0
0,74,Undirected,generating,1837,generating,2.0
0,75,Undirected,generating,1838,generating,1.0
